time,close,high,low,open,volumefrom,volumeto
1515717300,1096.28,1096.76,1089.39,1089.39,2109.9,2296598.89
1515717360,1101,1102.3,1096.29,1096.72,919.1,1008046.12
1515717420,1102.22,1102.72,1100.59,1100.59,1233.53,1355128.99
1515717480,1097.47,1102.77,1096.75,1102.22,1012.3,1111973.03
1515717540,1098.95,1098.95,1096.18,1097.47,814.75,892363.14
1515717600,1109.63,1110.76,1098.95,1098.95,1396.82,1542952.22
1515717660,1102.76,1109.61,1102.58,1109.4,1621.02,1789084.14
1515717720,1105.21,1105.63,1101.67,1102.76,514.86,567990.78
1515717780,1107.07,1108.26,1104.49,1105.21,345.9,383464
1515717840,1102.98,1107.59,1102.29,1107.07,555.33,612653.09
1515717900,1105.17,1105.34,1102.33,1102.98,359.36,395773.18
1515717960,1106.18,1106.43,1105,1105.51,231.44,255623.87
1515718020,1106.17,1107.55,1105.61,1106.18,500.11,552380.86
1515718080,1111.58,1111.79,1106.06,1106.17,1160.82,1286153.49
1515718140,1113.74,1113.74,1110.91,1111.59,362.55,403446.7
1515718200,1122.37,1122.37,1113.37,1113.64,961.03,1076473.26
1515718260,1122.59,1125.94,1122.26,1122.39,898.27,1009649.93
1515718320,1127.35,1127.77,1122.55,1122.59,792.89,893099.52
1515718380,1127.14,1127.69,1124.57,1127.35,669.59,752980.39
1515718440,1125.68,1127.11,1125.05,1127.11,579.66,652512.37
1515718500,1123.54,1125.68,1122.27,1125.68,572.59,643496.24
1515718560,1122.94,1123.53,1121.97,1122.88,405.49,455496.9
1515718620,1122.56,1123.42,1121.48,1122.94,283.56,317793.04
1515718680,1124.98,1125.12,1122.08,1122.56,310.82,348761.16
1515718740,1124.14,1126.78,1123.58,1124.98,729.09,820072.05
1515718800,1125.43,1125.87,1123.21,1124.13,480.91,542538.27
1515718860,1125.52,1126.09,1124.89,1125.43,365.03,412450.1
1515718920,1128.58,1129.27,1125.83,1125.83,870.51,983006.44
1515718980,1126.47,1128.77,1125.02,1128.58,429.81,484701.87
1515719040,1123.89,1127.74,1123.89,1126.28,455.22,512804.22
1515719100,1121.38,1124.86,1120.43,1123.89,848.07,950181.34
1515719160,1121.88,1122.87,1119.65,1121.38,444.49,498569.75
1515719220,1121.51,1122.73,1121.43,1121.88,347.38,388960.56
1515719280,1122.82,1122.98,1121.39,1121.5,349.29,392590.19
1515719340,1127.09,1127.62,1122.8,1122.81,1091.6,1227917.47
1515719400,1129.5,1129.7,1127.09,1127.09,274.78,317526.05
1515719460,1126.07,1129.7,1126.07,1129.5,653.46,734694.31
1515719520,1126.54,1126.54,1125.53,1126.07,318.53,357901.85
1515719580,1124.74,1127.71,1124.55,1126.54,481.83,541545.35
1515719640,1126.63,1126.97,1124.34,1124.37,305.46,343253.28
1515719700,1130.05,1130.05,1126.71,1126.72,576.91,651108.78
1515719760,1133.72,1133.72,1129.96,1129.97,1062.76,1203164.32
1515719820,1138.08,1138.08,1133.69,1133.72,1316.56,1499424.77
1515719880,1138.61,1140.46,1138.04,1138.08,962.71,1096523.96
1515719940,1139.98,1141.08,1138.03,1138.61,547.88,626577.55
1515720000,1139.06,1140.81,1138.88,1139.98,477.33,545011.71
1515720060,1137.84,1139.43,1137.84,1139.06,305.37,348317.4
1515720120,1139.5,1140.36,1137.84,1137.84,548.94,626554.36
1515720180,1137.61,1140.48,1137.1,1139.5,700.21,797015.81
1515720240,1134.09,1138.15,1133.95,1137.61,429.14,486500.16
1515720300,1131.2,1134.19,1130.59,1134.09,503.7,569485.84
1515720360,1130.82,1131.49,1130.76,1131.17,180.6,204401.91
1515720420,1129.48,1131.06,1129.48,1130.82,195.01,220674.87
1515720480,1128.99,1130.07,1128.72,1129.48,446.74,504758.79
1515720540,1128.52,1129.41,1128.32,1128.99,224.69,253737.01
1515720600,1131.41,1131.44,1128.52,1128.52,327.46,369930.19
1515720660,1131.3,1131.61,1131.3,1131.5,277.3,316498.27
1515720720,1131.04,1131.9,1130.84,1131.3,221.14,249644.97
1515720780,1131.47,1131.94,1130.8,1131.04,250.99,284406.93
1515720840,1132.92,1133.29,1131.64,1131.64,767.74,867416.85
1515720900,1136.38,1136.38,1132.92,1132.92,902.25,1024580.14
1515720960,1139.8,1139.8,1136.57,1136.62,254.47,289324.21
1515721020,1143.29,1143.29,1139.8,1139.8,394.88,450427.47
1515721080,1147.93,1147.93,1142.67,1143.32,635.63,728023.53
1515721140,1154.4,1155.29,1148.06,1148.08,1546.77,1784044.47
1515721200,1158.79,1158.92,1154.61,1155.18,1146.68,1325531.88
1515721260,1160.5,1160.6,1156.29,1158.76,648.65,753076.83
1515721320,1161.1,1161.31,1160.16,1160.6,302.75,351783.8
1515721380,1162.58,1162.75,1160.91,1161.1,345.02,400363.6
1515721440,1159.78,1162.58,1158.94,1162.58,896.42,1039392
1515721500,1158.34,1159.78,1157.64,1159.78,460.43,533003.63
1515721560,1161.41,1161.65,1158.33,1158.33,572.63,666432.95
1515721620,1162.13,1162.59,1160.91,1161.37,397.59,461920.83
1515721680,1163.46,1163.76,1161.33,1162.13,704.47,820363.99
1515721740,1165.52,1166.09,1163.46,1163.46,676.65,786683.78
1515721800,1167.16,1167.26,1164.86,1165.52,567.84,662650.35
1515721860,1170.72,1170.9,1166.73,1167.16,724.1,845208.43
1515721920,1170.5,1172.2,1170.28,1170.72,906.86,1062873.1
1515721980,1171.89,1172.19,1170.25,1170.63,428.72,501083.29
1515722040,1175.3,1175.99,1171.92,1172.2,473.88,555761.95
1515722100,1173.09,1175.22,1173.03,1175.1,706.11,834975.75
1515722160,1169.52,1173.09,1167.86,1173.09,1046.23,1221851.59
1515722220,1172.3,1173.32,1169.52,1169.52,357.6,419148.62
1515722280,1174.75,1175.11,1172.14,1172.58,648.43,761460.55
1515722340,1179.19,1180.13,1174.75,1174.75,1275.25,1501375.95
1515722400,1179.72,1179.74,1178.19,1179.17,800.51,943215.27
1515722460,1175.72,1179.48,1175.55,1179.13,682.22,802916.76
1515722520,1174.85,1176.12,1173.62,1175.72,481.11,564108.32
1515722580,1175.24,1175.28,1173.54,1174.85,544.09,637750.09
1515722640,1175.7,1175.84,1174.87,1175.24,329.1,386419.7
1515722700,1172.89,1175.81,1172.79,1175.81,596.75,699517.55
1515722760,1172.02,1172.84,1171.52,1172.78,231.18,271007.09
1515722820,1169.18,1172.02,1168.55,1172.02,582.98,680998.77
1515722880,1169.06,1171.44,1168.12,1169.18,551.2,644652.44
1515722940,1167,1169.56,1166.51,1169.2,532.03,622455.93
1515723000,1166.9,1167.49,1166.27,1167,293,344054.86
1515723060,1169.58,1169.59,1166.9,1166.9,757.26,884608.79
1515723120,1170.7,1170.73,1169.56,1169.58,221.33,259574.7
1515723180,1170.95,1171.67,1169.91,1170.7,401.45,470891.14
1515723240,1171.54,1172.05,1169.45,1170.95,227.21,266179.27
1515723300,1175.11,1175.67,1171.01,1171.54,1552.48,1823742.54
1515723360,1175.55,1177.07,1175.11,1175.11,347.64,408599.33
1515723420,1175.56,1177.37,1174.15,1175.55,674.38,793531.64
1515723480,1178.57,1178.57,1173.57,1175.56,506.4,596106.48
1515723540,1180.26,1180.7,1178.16,1178.57,1208.72,1424060.32
1515723600,1184.44,1184.47,1180.26,1180.26,1229.2,1452507.15
1515723660,1184.88,1184.88,1183.56,1184.44,1187.69,1406542.48
1515723720,1188.4,1188.54,1184.84,1184.88,2112.67,2506967.89
1515723780,1187.73,1189.86,1187.4,1187.94,844.91,1003050.31
1515723840,1182.61,1188.3,1181.71,1188.3,939.24,1112131.82
1515723900,1188.97,1189.38,1181.98,1182.59,748.75,887641.72
1515723960,1182.68,1189.79,1182.68,1189.63,1073.36,1272191.58
1515724020,1183.62,1183.94,1182.56,1182.59,268.87,318647.87
1515724080,1182.33,1184.67,1182.19,1183.62,526.49,623508
1515724140,1182.07,1182.37,1180.79,1182.33,301.54,355902.47
1515724200,1182.37,1183.24,1181.56,1182.07,852.29,1008231.16
1515724260,1182.84,1183.14,1182.37,1182.4,200.62,236853.6
1515724320,1181.73,1182.9,1181.58,1182.9,460.78,545626.32
1515724380,1181.84,1182.01,1181.12,1181.8,152.98,180404.86
1515724440,1182.15,1182.71,1181.84,1181.84,126.56,149990.79
1515724500,1180.24,1182.33,1180.01,1182.11,205.49,242582.64
1515724560,1177.97,1180.28,1177.02,1180.24,726.38,857938.4
1515724620,1182.08,1182.32,1177.93,1177.93,294.08,347263.71
1515724680,1182.27,1182.97,1181.57,1182.08,518.82,616648.36
1515724740,1185.46,1185.88,1182.32,1182.32,530.43,628589.49
1515724800,1184.39,1185.86,1184.23,1185.46,271.03,324625.52
1515724860,1184.62,1185.58,1184.15,1184.39,212.05,251052.89
1515724920,1183.63,1184.88,1182.44,1184.55,143.77,170852.82
1515724980,1182.1,1183.63,1181.68,1183.63,166.35,197486.46
1515725040,1178.86,1182.1,1178.83,1182.1,433.96,511937.59
1515725100,1173.66,1178.9,1173.66,1178.86,592.74,697972.64
1515725160,1171.94,1173.8,1170.97,1173.8,509.18,595966.43
1515725220,1173.16,1173.16,1171.59,1171.94,366.88,429914.38
1515725280,1174.19,1175.06,1173.16,1173.16,341.34,401148.11
1515725340,1174.42,1175.19,1173.98,1173.98,154.06,181463.17
1515725400,1176.63,1176.97,1173.77,1174.15,559.3,657407.09
1515725460,1179.26,1179.3,1176.61,1176.63,648.93,762632.01
1515725520,1179.45,1179.45,1178.77,1179.3,293.51,345877.71
1515725580,1179.16,1179.48,1178.97,1179.45,396.27,467265.04
1515725640,1179.18,1179.32,1178.26,1179.16,226.78,267108.96
1515725700,1180.38,1181.15,1178.77,1179.18,297.79,351154.97
1515725760,1180.86,1181.24,1180.38,1180.38,271.36,320235.69
1515725820,1182.18,1182.33,1180.73,1180.86,415.82,491718.24
1515725880,1182.71,1182.94,1181.94,1182.18,83.49,98800.53
1515725940,1182.03,1182.71,1181.82,1182.71,179.37,212061.97
1515726000,1182.62,1182.67,1181.87,1182.03,130.62,154673.98
1515726060,1183.47,1183.81,1182.21,1182.62,370.62,438120.86
1515726120,1184.28,1184.28,1182.94,1183.46,386.25,457414.22
1515726180,1186.13,1186.3,1183.49,1184.28,301.65,356997.24
1515726240,1186.2,1188.02,1185.83,1186.13,609.13,723261.55
1515726300,1187.09,1188.17,1186.2,1186.21,424.91,504791.79
1515726360,1187.26,1187.61,1186.19,1187.09,497.27,592880.82
1515726420,1187.32,1187.41,1186.47,1187.26,329.83,390636.47
1515726480,1187.41,1188.02,1186.5,1187.32,312.86,371546.57
1515726540,1187.39,1187.93,1187.37,1187.41,305.8,362738.05
1515726600,1186.64,1187.94,1186.64,1187.39,739.82,878333.3
1515726660,1182.59,1186.8,1182.59,1186.64,909.91,1078601.27
1515726720,1175.51,1183.7,1173.07,1182.42,1629.96,1912077.19
1515726780,1175.77,1176.55,1174.1,1175.51,738.51,869335.58
1515726840,1175.27,1176.59,1174.72,1176.08,259.23,304225.53
1515726900,1174.59,1175.51,1174.59,1175.27,144.47,169918.53
1515726960,1177.7,1177.73,1174.18,1174.59,403.44,473695.39
1515727020,1178.03,1179.61,1177.17,1177.68,550.34,649560.99
1515727080,1178.8,1178.8,1177.26,1178.03,449.12,531624.38
1515727140,1179.95,1181.1,1178.87,1180.65,228.42,268804.65
1515727200,1181.65,1181.65,1178.98,1179.95,606.47,716922.26
1515727260,1180.74,1182.21,1180.74,1181.65,627.39,739951.07
1515727320,1176.63,1181.18,1176.19,1180.74,625.24,737696.87
1515727380,1179.79,1180.2,1176.63,1176.63,217.17,255525.72
1515727440,1179.81,1181.98,1179.52,1179.79,255,301230.27
1515727500,1180.93,1181.11,1179.02,1179.81,235.53,278439.25
1515727560,1180.98,1182.59,1180.42,1180.93,231.67,273865.21
1515727620,1182.62,1182.62,1180.92,1181.25,215.4,256264.67
1515727680,1184.32,1184.33,1182.58,1182.62,156.41,184900.61
1515727740,1185.05,1185.08,1184.32,1184.32,309.32,365891.89
1515727800,1185.38,1186.05,1185.06,1185.08,125.59,149391.77
1515727860,1186.23,1186.23,1185.38,1185.38,166.45,199804.43
1515727920,1186.72,1187.06,1186.09,1186.24,244.01,289335.36
1515727980,1187.11,1187.11,1186.41,1186.71,374.4,442819.89
1515728040,1186.55,1187.23,1186.5,1187.11,280.84,332819.36
1515728100,1189.19,1189.67,1186.51,1186.54,444.96,527682.44
1515728160,1190.7,1191.01,1188.73,1189.19,706.72,840782.55
1515728220,1196.24,1196.24,1190.67,1190.67,2271.06,2716160.9
1515728280,1201.46,1202.07,1196.24,1196.24,1871.36,2244829.28
1515728340,1203.55,1204.28,1201.5,1201.84,1070.92,1292348.43
1515728400,1206.24,1207.18,1203.53,1203.56,891.26,1072524.93
1515728460,1202.55,1207.64,1202.47,1206.24,997.01,1200870.16
1515728520,1198.19,1204.18,1197.74,1202.55,793.02,953050.26
1515728580,1203.4,1203.48,1198.16,1198.19,1027.85,1233727.46
1515728640,1207.7,1208.04,1203.37,1203.4,600.36,724885.53
1515728700,1207.25,1208.34,1206.54,1207.7,261.46,316216.05
1515728760,1207.97,1208.3,1206.16,1206.95,1037.34,1251303.04
1515728820,1206.16,1208.09,1205.91,1207.6,478.79,578153.9
1515728880,1207.28,1207.32,1205.76,1206.16,119.59,144182.27
1515728940,1208.87,1208.95,1207.2,1207.28,287.29,347105.09
1515729000,1208.55,1208.8,1206.53,1208.72,418.36,505401
1515729060,1209.98,1210.05,1208.62,1208.62,529.75,640337.2
1515729120,1207.97,1210.56,1207.94,1209.98,700.62,846562.12
1515729180,1209.62,1209.62,1207.68,1207.86,503.41,608321.81
1515729240,1211.91,1212.39,1209.62,1209.62,425.22,514638.79
1515729300,1213.28,1213.78,1211.91,1211.91,602.25,731324.71
1515729360,1213.34,1213.41,1212.86,1213.28,377.23,457381.45
1515729420,1213.08,1213.69,1213.05,1213.34,342.19,414906.73
1515729480,1210.83,1213.79,1210.27,1213.08,746.06,904423.38
1515729540,1211.97,1212.01,1210.41,1210.66,155.37,188402.77
1515729600,1213.04,1213.04,1211.31,1211.97,389.43,471440.07
1515729660,1211.73,1213.04,1210.96,1213.04,430.37,520564.28
1515729720,1211.32,1212.19,1209.37,1211.73,475.76,574386.49
1515729780,1209.45,1211.34,1209.45,1211.34,437.87,530424.35
1515729840,1207.13,1209,1206.65,1209,718.5,865056.12
1515729900,1207.28,1207.28,1205.75,1207.13,263.52,318618.32
1515729960,1206.85,1207.53,1205.91,1207.45,231.86,279820.25
1515730020,1205.92,1206.86,1205.58,1206.85,338.7,408310.87
1515730080,1205.45,1206.03,1204.62,1205.63,244.81,295230.58
1515730140,1206.12,1206.12,1205.18,1205.45,168.64,203102.61
1515730200,1206.11,1206.47,1205.91,1206.12,254.72,307563.7
1515730260,1205.37,1206.58,1205.22,1206.11,256.91,310090.7
1515730320,1204.99,1205.92,1204.35,1205.37,501.7,604651.97
1515730380,1203.41,1205.83,1203.3,1205.1,448.8,540118.32
1515730440,1203.57,1204.63,1203.04,1203.41,325.27,391690.67
1515730500,1203.86,1205.01,1203.43,1203.57,464.25,560113.85
1515730560,1203.84,1204.55,1202.36,1203.86,372.64,447995.06
1515730620,1202.88,1204.1,1202.08,1203.84,262.3,315753.26
1515730680,1195.8,1202.89,1195.75,1202.88,524.96,629601.65
1515730740,1191.19,1195.84,1191.01,1195.8,544.96,649837.72
1515730800,1193.24,1193.88,1190.47,1190.83,775.2,926333.31
1515730860,1195.86,1195.86,1193.24,1193.24,577.44,690318.7
1515730920,1198.29,1198.61,1195.61,1195.86,406.04,485424.45
1515730980,1195.82,1198.32,1194.86,1198.29,498.1,594988.53
1515731040,1198.93,1198.93,1195.82,1195.82,74.72,89452.34
1515731100,1199.37,1199.65,1198.09,1198.93,448.52,538017.42
1515731160,1201.33,1201.33,1199.27,1199.37,417.08,500596.89
1515731220,1200.32,1201.82,1200.1,1201.33,225.73,271019.55
1515731280,1201.22,1201.29,1200.14,1200.46,253.37,303827.98
1515731340,1199.33,1201.02,1198.65,1201.02,161.11,193607.63
1515731400,1200.36,1200.56,1199.16,1199.33,371.03,445873.14
1515731460,1200.11,1200.52,1199.16,1200.34,267.35,322299.3
1515731520,1200.78,1200.78,1199.31,1200.11,331.91,397807.22
1515731580,1200.74,1200.74,1199.9,1200.64,143.34,171685.66
1515731640,1200.6,1200.82,1200.25,1200.74,134.87,162614.32
1515731700,1199.84,1200.6,1199.84,1200.6,118.5,142542.43
1515731760,1197.27,1200.12,1197.27,1199.84,255.32,306222.2
1515731820,1195.64,1197.4,1194.89,1197.27,440.33,525981.04
1515731880,1196.56,1197.5,1195.54,1195.64,207.52,247973.12
1515731940,1198.63,1198.63,1196.38,1196.56,286.88,345097.46
1515732000,1200.2,1201.1,1197.79,1198.63,231.83,277742.91
1515732060,1200.14,1200.66,1199.33,1200.21,326.05,393256.47
1515732120,1200.12,1200.72,1200.07,1200.14,285.57,343208.14
1515732180,1199.18,1199.59,1198.22,1199.24,118.38,141799.57
1515732240,1198.97,1199.67,1198.91,1199.19,203.92,244158.77
1515732300,1199.7,1199.94,1198.58,1198.58,139.45,167217.89
1515732360,1200.07,1200.18,1199.36,1199.7,196.09,235355.82
1515732420,1203.42,1203.42,1200.01,1200.07,596.79,717566.55
1515732480,1203.6,1204.52,1202.45,1203.42,327.38,394091.33
1515732540,1207.01,1207.11,1203.6,1203.6,456.78,550402.08
1515732600,1207.71,1207.71,1206.57,1206.75,338.46,409330.74
1515732660,1209.67,1209.81,1207.77,1207.81,281.57,340630.3
1515732720,1210.64,1210.64,1209.34,1209.67,344.87,417075.16
1515732780,1211.31,1211.55,1210.64,1210.64,329.93,399140.61
1515732840,1211.26,1212.38,1210.85,1211.31,859.5,1038338.27
1515732900,1213.36,1213.63,1210.95,1211.09,547.66,663599.63
1515732960,1213.02,1213.36,1212.08,1213.36,249.68,303307.51
1515733020,1212.4,1213.2,1211.84,1213.02,246.79,299307.23
1515733080,1210.54,1212.65,1210.54,1212.44,305.58,370445.67
1515733140,1212.56,1212.56,1210.53,1210.89,165.84,201017.99
1515733200,1214.82,1214.82,1212.83,1212.85,162.85,197246.96
1515733260,1216,1216.24,1214.97,1214.97,232.16,282709.69
1515733320,1217.57,1217.71,1215.7,1215.96,582.41,709270.29
1515733380,1217.72,1217.72,1217.54,1217.54,734.12,892341.64
1515733440,1218.37,1218.37,1217.45,1217.72,805.33,979589.92
1515733500,1220.51,1220.51,1218.37,1218.37,527.91,643211.88
1515733560,1220.87,1220.98,1220.12,1220.51,361.34,441497.3
1515733620,1220.51,1220.88,1220.27,1220.87,399.14,489890.47
1515733680,1222.03,1222.66,1220.51,1220.51,503.53,615645
1515733740,1222.36,1222.75,1221.63,1222.03,629.17,768205.05
1515733800,1222.63,1224.01,1222.2,1222.47,746.03,911247.17
1515733860,1221.83,1222.82,1221.26,1222.63,430.11,525164.33
1515733920,1222.06,1222.21,1219.68,1222.19,945.21,1152674.1
1515733980,1218.01,1221.96,1217.73,1221.57,227.61,277663.61
1515734040,1216.62,1218.01,1216.59,1218.01,203.43,248261.24
1515734100,1214.14,1216.63,1214.14,1216.62,387.49,470626.83
1515734160,1206.4,1213.7,1206.33,1213.7,725.16,876474.25
1515734220,1201.78,1206.33,1201.64,1206.26,372.36,450124.64
1515734280,1204.08,1204.08,1200.66,1202.23,697.09,838460.42
1515734340,1207.61,1207.61,1203.96,1204.45,386.39,466396.22
1515734400,1203.89,1208.39,1203.89,1207.6,288.86,348950.07
1515734460,1203.45,1203.89,1202.53,1203.89,265.59,319347.3
1515734520,1203.8,1204.01,1203.06,1203.45,321.61,386564.54
1515734580,1205.23,1205.66,1203.39,1203.85,193.12,233093.42
1515734640,1204.54,1205.96,1203.71,1205.23,227.08,273266.64
1515734700,1203.72,1204.52,1203.1,1204.47,293.96,353216.26
1515734760,1202.62,1204.13,1202.62,1203.72,363.63,437245.14
1515734820,1203.97,1204.09,1202.62,1202.62,440.61,528614.8
1515734880,1203.27,1204.34,1203.22,1203.97,466.79,560848.08
1515734940,1203.4,1203.87,1202.47,1203.27,368.64,442868.35
1515735000,1202.92,1203.65,1202.85,1203.28,232.76,279730.58
1515735060,1204.04,1204.33,1202.85,1202.92,209.96,252751.49
1515735120,1206.35,1206.43,1204.04,1204.04,263.47,317221.77
1515735180,1209.59,1210.75,1206.39,1206.39,371.83,448812.96
1515735240,1209.82,1210.47,1209.46,1209.94,209.6,253457.96
1515735300,1211,1211.32,1209.81,1209.82,121.91,147614.1
1515735360,1212.1,1212.42,1210.85,1211,166.98,202234.96
1515735420,1210.95,1212.19,1210.95,1212.19,121.54,149056.7
1515735480,1211.75,1212.24,1210.95,1210.95,115.32,139841.85
1515735540,1211.6,1212.2,1211.47,1211.75,189.65,230133.91
1515735600,1213.53,1213.56,1211.6,1211.6,234.88,285196.33
1515735660,1213.81,1215.12,1213.14,1213.53,261.47,317511.6
1515735720,1213.08,1213.81,1211.98,1213.81,254.68,307985.84
1515735780,1212.98,1213.84,1212.53,1213.07,262.01,319435.75
1515735840,1213.59,1213.59,1212.64,1212.97,105.13,127716.47
1515735900,1214.91,1214.91,1213.28,1213.59,212.13,257438.46
1515735960,1216.82,1216.82,1214.87,1214.88,225.82,275044.35
1515736020,1218.12,1218.16,1216.82,1216.82,190.53,232074.63
1515736080,1218.73,1218.82,1217.95,1218.09,206.81,253229.47
1515736140,1218.88,1218.91,1217.77,1218.73,151.12,184359.15
1515736200,1218.85,1219.05,1218.24,1218.91,83.03,101774.46
1515736260,1218.15,1218.9,1218.15,1218.85,113.37,138117.84
1515736320,1213.8,1218.15,1213.59,1218.15,935.6,1135252.37
1515736380,1210.71,1214.52,1210.43,1213.82,527.46,638592.64
1515736440,1211.09,1211.71,1209.85,1210.72,208.99,253695.19
1515736500,1211.62,1211.99,1210.87,1211,268.76,326970.44
1515736560,1210.76,1212.52,1209.76,1211.65,351.35,424250.54
1515736620,1210.71,1211.29,1210.53,1210.76,137.58,168694.7
1515736680,1211.88,1212.12,1210.71,1210.71,284.63,344753.73
1515736740,1211.15,1212.01,1211.15,1212.01,306.55,371426.88
1515736800,1211.8,1211.98,1211.15,1211.15,135.68,164577.04
1515736860,1212.97,1213,1211.28,1211.8,154.01,186446.17
1515736920,1213.01,1213.01,1212.54,1212.97,212.58,257176.75
1515736980,1214.48,1215.1,1212.98,1213.01,705.22,855063.11
1515737040,1216.21,1216.21,1214.68,1214.68,208.77,254375.32
1515737100,1216.31,1216.61,1215.85,1216.21,196.9,239161.21
1515737160,1216.42,1216.55,1215.38,1215.44,321.89,391962.36
1515737220,1216.91,1217.04,1216.42,1216.42,156.72,191399.89
1515737280,1217.44,1217.47,1216.69,1216.93,236.46,287437.7
1515737340,1217.77,1217.77,1216.92,1216.92,393.6,479148.7
1515737400,1219.16,1219.16,1217.66,1217.77,1429.36,1737069.38
1515737460,1220.49,1220.49,1219.16,1219.16,367.94,447808.69
1515737520,1220.51,1220.82,1219.99,1220.49,776.45,946155.08
1515737580,1221.87,1221.91,1220.58,1220.82,303.86,371603.15
1515737640,1222.41,1222.43,1221.72,1221.87,373.72,456301.74
1515737700,1222.41,1222.58,1222.37,1222.41,293.71,358843.75
1515737760,1222.76,1222.76,1222.19,1222.47,357.84,438041.87
1515737820,1223.13,1223.58,1222.61,1222.73,486.36,595590.99
1515737880,1221.48,1223.15,1220.36,1223.15,744.62,911450.6
1515737940,1221.4,1221.75,1220.94,1221.48,249.03,303644.18
1515738000,1220.02,1221.68,1219.48,1221.4,443.71,541782.95
1515738060,1220.28,1220.65,1218.15,1219.95,403.42,491819.45
1515738120,1219.13,1220.32,1219.02,1220.28,285.12,347400.91
1515738180,1219.27,1219.39,1218.73,1219,363.78,443825.3
1515738240,1219.23,1219.3,1219.19,1219.27,296.79,361615.2
1515738300,1218.36,1219.23,1218.28,1219.23,268.69,327418.01
1515738360,1220.36,1220.36,1218.32,1218.36,464.77,565771.48
1515738420,1219.89,1220.52,1219.84,1220.36,239.12,291583.42
1515738480,1220.3,1220.3,1219.79,1219.89,345.51,420703.24
1515738540,1218.81,1220.39,1218.24,1220.28,322.9,393787.69
1515738600,1219.77,1219.77,1218.53,1218.81,181.93,221892.22
1515738660,1220.13,1220.28,1219.45,1219.77,334.86,408308.98
1515738720,1219.62,1220.15,1215.69,1220.13,651.2,793429.49
1515738780,1219.83,1219.91,1219.4,1219.62,185.01,225495.2
1515738840,1215.3,1219.93,1215.3,1219.83,8409.07,9139128.06
1515738900,1219.89,1220.06,1191.77,1204.14,453.64,553143.72
1515738960,1219.92,1219.97,1219.22,1219.89,127.6,156328.23
1515739020,1220.11,1220.15,1219.85,1219.92,216.95,264722.14
1515739080,1218.63,1220.25,1218.63,1220.11,1306.62,1588936.57
1515739140,1218.48,1219.14,1218.04,1218.63,328.97,400198.76
1515739200,1217.47,1218.7,1217.34,1218.48,327.01,399285.11
1515739260,1216.98,1218.6,1216.85,1217.69,347.96,424000.76
1515739320,1217.4,1217.93,1216.88,1216.98,194,236761.85
1515739380,1217.3,1217.63,1216.96,1217.4,319.52,388489.63
1515739440,1216.83,1217.5,1216.64,1217.3,186.13,227397.09
1515739500,1216.27,1216.87,1216.13,1216.81,230.74,280497.39
1515739560,1215.34,1216.27,1215.07,1216.27,731.63,887320.41
1515739620,1214.15,1215.34,1214.15,1215.34,444.87,539169.04
1515739680,1213.09,1214.39,1213.09,1214.15,139.43,169851.08
1515739740,1213.38,1214.17,1212.95,1213.09,309.61,375318.96
1515739800,1213.17,1213.95,1213.17,1213.38,237.89,289641.51
1515739860,1210.71,1213.48,1210.04,1213.48,308.57,373469.2
1515739920,1211.9,1212.18,1210.37,1210.69,338.38,409603.38
1515739980,1212.2,1212.26,1211.28,1211.9,169.39,205369.87
1515740040,1211.47,1212.49,1210.78,1212.2,104.14,126470.53
1515740100,1212.9,1213.94,1210.44,1211.47,669.38,810594.46
1515740160,1215.68,1215.87,1212.9,1212.9,170.66,207985.87
1515740220,1217.32,1217.32,1215.47,1215.68,282.73,343636.62
1515740280,1216.85,1217.32,1216.37,1217.32,481.71,584928.05
1515740340,1216.96,1217.54,1216.85,1216.85,132.87,161422.65
1515740400,1215.99,1217.42,1215.51,1216.96,336.62,411246.22
1515740460,1215.42,1215.99,1214.54,1215.99,263.83,324543.36
1515740520,1216.04,1217.49,1215.42,1215.42,143.16,173996.9
1515740580,1215.16,1216.04,1214.72,1216.04,154.43,187590.27
1515740640,1215.55,1215.8,1214.88,1215.16,101.71,127964.73
1515740700,1216.09,1216.57,1215.48,1215.55,97.12,118101.63
1515740760,1215.67,1216.63,1215.41,1216.19,377.19,457463.21
1515740820,1217.15,1217.15,1215.81,1216.18,197.44,239659.67
1515740880,1218.53,1218.53,1217.15,1217.15,136.43,166476.4
1515740940,1219.01,1219.3,1218.05,1218.53,136.14,166627.96
1515741000,1219.65,1219.69,1218.85,1219.01,160.54,195729.97
1515741060,1220.17,1220.2,1219.45,1219.65,413.71,504109.55
1515741120,1220.35,1220.6,1219.95,1220.17,206.39,252953.99
1515741180,1219.51,1220.39,1219.44,1220.35,242.88,295540.67
1515741240,1219.57,1220.13,1219.3,1219.51,215.01,262374.66
1515741300,1219.44,1220.1,1219.02,1219.87,134.77,164220.16
1515741360,1219.56,1219.83,1219.22,1219.41,411.45,501249.69
1515741420,1218.81,1220.02,1218.5,1219.56,230.46,280255.22
1515741480,1219.49,1220.07,1218.58,1218.81,200.19,244032.81
1515741540,1219.96,1220.06,1219.14,1219.49,147.56,180190.24
1515741600,1220.13,1220.26,1218.94,1219.96,153.81,187795.44
1515741660,1221.05,1221.15,1218.89,1220.13,1046.72,1273002.88
1515741720,1219.33,1221.15,1219.32,1221.05,280.42,341219.91
1515741780,1219.05,1219.53,1217.93,1219.33,150.25,182799.12
1515741840,1219.64,1219.8,1219.05,1219.05,172.96,211614.3
